gene_id	length
AT3G19430	1934
AT3G19440	1683
AT3G19450	1813
AT3G19460	1544
AT3G19470	1457
AT3G19480	2070
AT3G19490	2149
AT3G19500	1200
AT3G19508	654
AT3G19510	2804
AT3G19515	2760
AT3G19520	1397
AT3G19530	632
AT3G19540	2190
AT3G19550	927
AT3G19553	1992
AT3G19560	1267
AT3G19570	2733
AT3G19580	1394
AT3G19590	1418
AT3G19595	931
AT3G19600	1872
AT3G19610	2358
AT3G19615	438
AT3G19620	2477
AT3G19630	1496
AT3G19640	1887
AT3G19650	1312
AT3G19660	1153
AT3G19663	490
AT3G19670	3273
AT3G19680	1856
AT3G19690	637
AT3G19700	3460
AT3G19710	1451
AT3G19720	2865
AT3G19740	3492
AT3G19760	1760
AT3G19770	2149
AT3G19780	3418
AT3G19790	827
AT3G19800	971
AT3G19810	1616
AT3G19820	2603
AT3G19830	3377
AT3G19840	3031
AT3G19850	2062
AT3G19860	1443
AT3G19870	3490
AT3G19880	1170
AT3G19890	1233
AT3G19895	2342
AT3G19900	1293
AT3G19910	1574
AT3G19920	1496
AT3G19930	2381
AT3G19940	1545
AT3G19950	1365
AT3G19960	4854
AT3G19970	2022
AT3G19980	1629
AT3G19990	1564
AT3G20000	1588
AT3G20010	3749
AT3G20015	2047
AT3G20020	1817
AT3G20030	1209
AT3G20040	2177
AT3G20050	2192
AT3G20060	1001
AT3G20070	1443
AT3G20075	750
AT3G20080	2299
AT3G20083	1602
AT3G20085	176
AT3G20087	763
AT3G20090	2012
AT3G20100	1982
AT3G20110	1962
AT3G20120	1691
AT3G20130	2025
AT3G20140	1673
AT3G20150	4043
AT3G20155	882
AT3G20160	1223
AT3G20170	1824
AT3G20180	357
AT3G20190	2564
AT3G20200	3066
AT3G20210	1754
AT3G20220	629
AT3G20230	1018
AT3G20240	1570
AT3G20250	3201
AT3G20260	2572
AT3G20270	2407
AT3G20280	2871
AT3G20290	2151
AT3G20300	2068
AT3G20310	2168
AT3G20320	1540
AT3G20330	1858
AT3G20340	762
AT3G20350	2740
AT3G20360	1321
AT3G20362	144
AT3G20365	84
AT3G20370	1560
AT3G20380	1414
AT3G20390	1167
AT3G20395	865
AT3G20400	420
AT3G20410	2515
AT3G20420	1484
AT3G20430	1111
AT3G20440	3234
AT3G20450	639
AT3G20460	1807
AT3G20470	1060
AT3G20475	2764
AT3G20480	1359
AT3G20490	1861
AT3G20500	1542
AT3G20510	971
AT3G20520	2391
AT3G20530	1878
AT3G20540	3438
AT3G20541	495
AT3G20550	1387
AT3G20555	333
AT3G20557	844
AT3G20560	1798
AT3G20570	912
AT3G20580	2615
AT3G20590	1083
AT3G20600	999
AT3G20610	669
AT3G20620	2013
AT3G20630	2858
AT3G20640	1984
AT3G20650	1699
AT3G20655	73
AT3G20660	2102
AT3G20670	664
AT3G20680	1127
AT3G20690	1113
AT3G20700	981
AT3G20705	1137
AT3G20710	1332
AT3G20720	4767
AT3G20730	1894
AT3G20740	1563
AT3G20750	715
AT3G20760	2442
AT3G20770	2448
AT3G20780	2390
AT3G20790	1344
AT3G20800	1342
AT3G20810	1706
AT3G20820	2347
AT3G20830	1762
AT3G20840	2368
AT3G20850	588
AT3G20860	1251
AT3G20865	459
AT3G20870	1374
AT3G20880	1551
AT3G20885	82
AT3G20890	1778
AT3G20898	919
AT3G20900	207
AT3G20910	1264
AT3G20920	1338
AT3G20930	2517
AT3G20935	1739
AT3G20940	1849
AT3G20950	1581
AT3G20960	1758
AT3G20970	1244
AT3G20975	4756
AT3G20978	932
AT3G20980	1218
AT3G20990	1315
AT3G20993	357
AT3G20997	231
AT3G21000	1512
AT3G21010	1539
AT3G21020	1260
AT3G21030	1236
AT3G21040	1605
AT3G21050	1263
AT3G21055	795
AT3G21060	2346
AT3G21070	2151
AT3G21080	1220
AT3G21090	2450
AT3G21100	2502
AT3G21110	1747
AT3G21120	1104
AT3G21130	1104
AT3G21140	3080
AT3G21150	1283
AT3G21160	2228
AT3G21170	1450
AT3G21175	1481
AT3G21180	3979
AT3G21190	1855
AT3G21200	1185
AT3G21210	2762
AT3G21215	2523
AT3G21220	2406
AT3G21230	2063
AT3G21240	1989
AT3G21250	5202
AT3G21260	1249
AT3G21270	1360
AT3G21280	1923
AT3G21290	4050
AT3G21295	3006
AT3G21300	2694
AT3G21310	2805
AT3G21320	2707
AT3G21330	1814
AT3G21340	2928
AT3G21350	1129
AT3G21351	742
AT3G21352	582
AT3G21360	1598
AT3G21370	1914
AT3G21371	207
AT3G21380	1670
AT3G21390	1462
AT3G21400	1041
AT3G21410	1233
AT3G21420	1629
AT3G21430	4011
AT3G21450	813
AT3G21460	673
AT3G21465	1499
AT3G21470	1658
AT3G21480	3503
AT3G21481	252
AT3G21490	411
AT3G21500	2400
AT3G21510	1437
AT3G21520	835
AT3G21530	1768
AT3G21540	3224
AT3G21550	980
AT3G21560	1928
AT3G21570	1139
AT3G21580	1542
AT3G21590	1084
AT3G21600	1513
AT3G21610	1162
AT3G21620	2576
AT3G21630	2181
AT3G21640	1421
AT3G21650	2395
AT3G21660	1397
AT3G21670	2209
AT3G21680	1010
AT3G21690	2215
AT3G21700	1645
AT3G21710	1061
AT3G21720	2213
AT3G21730	741
AT3G21740	1589
AT3G21750	2682
AT3G21755	3183
AT3G21760	2454
AT3G21770	1237
AT3G21780	1616
AT3G21790	1725
AT3G21791	557
AT3G21800	1692
AT3G21805	91
AT3G21810	1914
AT3G21820	1740
AT3G21830	459
AT3G21840	709
AT3G21850	584
AT3G21860	724
AT3G21865	1737
AT3G21870	906
AT3G21880	1192
AT3G21890	1101
AT3G21900	842
AT3G21910	941
AT3G21920	893
AT3G21930	907
AT3G21933	984
AT3G21937	980
AT3G21940	1066
AT3G21945	796
AT3G21950	1576
AT3G21965	870
AT3G21970	1183
AT3G21980	717
AT3G21985	1157
AT3G21990	1120
AT3G22000	1204
AT3G22010	792
AT3G22020	658
AT3G22022	204
AT3G22030	762
AT3G22040	850
AT3G22050	1123
AT3G22053	677
AT3G22057	525
AT3G22060	1145
AT3G22070	881
AT3G22072	852
AT3G22080	978
AT3G22090	544
AT3G22100	832
AT3G22104	2224
AT3G22110	1331
AT3G22120	1510
AT3G22121	1372
AT3G22133	959
AT3G22136	665
AT3G22142	4555
AT3G22150	3136
AT3G22160	1207
AT3G22170	3285
AT3G22180	2623
AT3G22183	243
AT3G22190	1726
AT3G22200	1990
AT3G22210	597
AT3G22220	2867
AT3G22230	1062
AT3G22231	773
AT3G22232	449
AT3G22234	574
AT3G22235	670
AT3G22237	455
AT3G22240	621
AT3G22250	1615
AT3G22260	1269
AT3G22270	3639
AT3G22275	834
AT3G22290	1624
AT3G22300	1089
AT3G22310	2286
AT3G22320	1005
AT3G22330	2338
AT3G22340	915
AT3G22345	1300
AT3G22350	1137
AT3G22360	1229
AT3G22370	1764
AT3G22380	5684
AT3G22400	3128
AT3G22410	1673
AT3G22415	703
AT3G22420	2229
AT3G22421	1335
AT3G22425	1270
AT3G22430	2553
AT3G22436	259
AT3G22440	2185
AT3G22450	1117
AT3G22460	1116
AT3G22470	2037
AT3G22480	678
AT3G22490	998
AT3G22492	428
AT3G22500	1108
AT3G22510	833
AT3G22520	3170
AT3G22530	1032
AT3G22540	758
AT3G22550	1860
AT3G22555	1151
AT3G22560	928
AT3G22570	682
AT3G22580	384
AT3G22590	1799
AT3G22600	1414
AT3G22620	868
AT3G22630	872
AT3G22640	1697
AT3G22650	1119
AT3G22660	1180
AT3G22680	2778
AT3G22670	1899
AT3G22690	2995
AT3G22700	1113
AT3G22710	981
AT3G22720	1140
AT3G22723	156
AT3G22730	1119
AT3G22740	1622
AT3G22750	2418
AT3G22760	2907
AT3G22770	984
AT3G22780	2659
AT3G22790	5612
AT3G22800	1938
AT3G22810	1832
AT3G22820	634
AT3G22830	1577
AT3G22840	1035
AT3G22845	1496
AT3G22850	1199
AT3G22860	2418
AT3G22870	1242
AT3G22880	1497
AT3G22886	138
AT3G22890	1905
AT3G22900	824
AT3G22910	3199
AT3G22920	835
AT3G22930	884
AT3G22937	639
AT3G22940	1239
AT3G22942	1238
AT3G22945	328
AT3G22950	989
AT3G22955	469
AT3G22960	2256
AT3G22961	958
AT3G22970	1935
AT3G22980	3459
AT3G22990	1662
AT3G23000	1664
AT3G23010	2493
AT3G23020	3121
AT3G23030	1302
AT3G23050	1339
AT3G23060	1894
AT3G23070	2977
AT3G23080	1574
AT3G23085	1392
AT3G23090	1479
AT3G23100	991
AT3G23110	2508
AT3G23109	213
AT3G23120	2398
AT3G23125	102
AT3G23130	1117
AT3G23140	965
AT3G23145	477
AT3G23150	3150
AT3G23160	2316
AT3G23165	234
AT3G23167	234
AT3G23170	1042
AT3G23172	270
AT3G23175	1265
AT3G23180	998
AT3G23190	1074
AT3G23200	963
AT3G23210	1381
AT3G23220	661
AT3G23230	786
AT3G23240	988
AT3G23245	354
AT3G23250	1427
AT3G23255	1137
AT3G23260	1264
AT3G23270	3326
AT3G23280	2016
AT3G23290	1465
AT3G23300	2652
AT3G23310	2621
AT3G23320	576
AT3G23325	609
AT3G23326	442
AT3G23330	2388
AT3G23340	1803
AT3G23350	1049
AT3G23360	814
AT3G23370	2843
AT3G23380	1277
AT3G23390	624
AT3G23400	1186
AT3G23410	2586
AT3G23420	858
AT3G23430	2994
AT3G23440	1228
AT3G23450	2166
AT3G23460	975
AT3G23470	1773
AT3G23480	1659
AT3G23490	1333
AT3G23510	3191
AT3G23530	3413
AT3G23540	2328
AT3G23550	1722
AT3G23560	2012
AT3G23570	1211
AT3G23580	1690
AT3G23590	4475
AT3G23600	1295
AT3G23605	911
AT3G23610	1071
AT3G23620	1416
AT3G23630	1572
AT3G23633	842
AT3G23635	712
AT3G23637	162
AT3G23640	3472
AT3G23645	404
AT3G23650	405
AT3G23660	2800
AT3G23670	4330
AT3G23680	708
AT3G23685	993
AT3G23690	2158
AT3G23700	1586
AT3G23710	1548
AT3G23715	288
AT3G23720	246
AT3G23725	4542
AT3G23727	602
AT3G23730	1216
AT3G23740	2115
AT3G23750	3562
AT3G23760	882
AT3G23770	1793
AT3G23780	4133
AT3G23790	2830
AT3G23800	1981
AT3G23805	913
AT3G23810	1932
AT3G23820	2599
AT3G23830	1082
AT3G23840	1644
AT3G23860	885
AT3G23870	1595
AT3G23880	1229
AT3G23890	5003
AT3G23900	3562
AT3G23910	1710
AT3G23920	2519
AT3G23930	1129
AT3G23940	2220
AT3G23950	1257
AT3G23955	1618
AT3G23960	1245
AT3G23970	1242
AT3G23980	3150
AT3G23990	2275
AT3G24000	2164
AT3G24005	407
AT3G24010	1020
AT3G24020	979
AT3G24030	935
AT3G24040	1573
AT3G24050	1410
AT3G24060	444
AT3G24065	582
AT3G24068	486
AT3G24070	1710
AT3G24080	2276
AT3G24090	2268
AT3G24093	1145
AT3G24100	629
AT3G24110	967
AT3G24120	1374
AT3G24130	1071
AT3G24140	1847
AT3G24150	1608
AT3G24160	1684
AT3G24170	2251
AT3G24180	3743
AT3G24190	2786
AT3G24200	2307
AT3G24210	2504
AT3G24220	1885
AT3G24225	850
AT3G24230	1761
AT3G24240	4042
AT3G24250	703
AT3G24255	2780
AT3G24260	1125
AT3G24270	414
AT3G24280	549
AT3G24290	1491
AT3G24300	1942
AT3G24310	1288
AT3G24315	1217
AT3G24320	3819
AT3G24330	1503
AT3G24332	1402
AT3G24340	3656
AT3G24350	1511
AT3G24360	1523
AT3G24365	4402
AT3G24370	564
AT3G24380	693
AT3G24385	692
AT3G24390	3420
AT3G24400	1999
AT3G24420	1476
AT3G24430	1939
AT3G24440	2542
AT3G24450	865
AT3G24460	2652
AT3G24465	271
AT3G24480	1682
AT3G24490	1827
AT3G24495	3607
AT3G24500	1092
AT3G24503	1945
AT3G24506	1047
AT3G24508	404
AT3G24510	539
AT3G24513	258
AT3G24515	1463
AT3G24516	189
AT3G24517	659
AT3G24518	2282
AT3G24520	1725
AT3G24530	1970
AT3G24535	894
AT3G24540	1793
AT3G24542	961
AT3G24550	2540
AT3G24560	2123
AT3G24570	1008
AT3G24580	1137
AT3G24590	1350
AT3G24600	1045
AT3G24610	1128
AT3G24612	87
AT3G24614	140
AT3G24615	102
AT3G24620	1977
AT3G24630	2607
AT3G24640	473
AT3G24650	3109
AT3G24660	2289
AT3G24670	1589
AT3G24675	4152
AT3G24680	1464
AT3G24690	765
AT3G24700	750
AT3G24710	201
AT3G24715	4088
AT3G24730	874
AT3G24740	1807
AT3G24750	1003
AT3G24760	1777
AT3G24770	1171
AT3G24780	2663
AT3G24790	1166
AT3G24800	1602
AT3G24810	985
AT3G24820	941
AT3G24830	1018
AT3G24840	2534
AT3G24850	1080
AT3G24860	1060
AT3G24870	6736
AT3G24880	6221
AT3G24890	791
AT3G24900	2809
AT3G24927	807
AT3G24929	4576
AT3G24982	3939
AT3G25010	2880
AT3G25011	558
AT3G25013	1040
AT3G25014	162
AT3G25020	3121
AT3G25030	1175
AT3G25040	1183
AT3G25050	1092
AT3G25060	2032
AT3G25070	1378
AT3G25080	976
AT3G25090	978
AT3G25100	2321
AT3G25110	1659
AT3G25120	1093
AT3G25130	1775
AT3G25140	2290
AT3G25150	1895
AT3G25160	1185
AT3G25165	599
AT3G25170	841
AT3G25180	1884
AT3G25182	1026
AT3G25190	1019
AT3G25200	507
AT3G25210	1712
AT3G25220	753
AT3G25221	105
AT3G25225	1202
AT3G25230	2220
AT3G25240	1123
AT3G25250	1675
AT3G25260	1940
AT3G25265	482
AT3G25270	1032
AT3G25280	1566
AT3G25290	1576
AT3G25400	939
AT3G25410	1956
AT3G25420	1485
AT3G25430	2181
AT3G25440	1629
AT3G25450	4146
AT3G25460	1086
AT3G25470	1317
AT3G25480	1188
AT3G25485	3662
AT3G25490	1674
AT3G25495	3565
AT3G25500	3640
AT3G25510	4400
AT3G25520	1340
AT3G25530	1541
AT3G25540	1678
AT3G25545	1209
AT3G25550	540
AT3G25560	2327
AT3G25570	1730
AT3G25573	558
AT3G25577	473
AT3G25580	1153
AT3G25585	1711
AT3G25590	2342
AT3G25597	1071
AT3G25600	1192
AT3G25610	4053
AT3G25620	2777
AT3G25630	810
AT3G25640	1171
AT3G25650	534
AT3G25655	645
AT3G25660	2091
AT3G25670	1770
AT3G25680	1927
AT3G25690	4001
AT3G25700	1864
AT3G25710	1525
AT3G25716	296
AT3G25717	570
AT3G25719	237
AT3G25720	849
AT3G25725	4754
AT3G25727	462
AT3G25730	1495
AT3G25740	1209
AT3G25750	1047
AT3G25760	1191
AT3G25770	1300
AT3G25780	1660
AT3G25790	1507
AT3G25795	1155
AT3G25800	2214
AT3G25805	1232
AT3G25810	1996
AT3G25815	3471
AT3G25820	2660
AT3G25826	2261
AT3G25840	3414
AT3G25850	777
AT3G25855	568
AT3G25860	2070
AT3G25870	1372
AT3G25880	885
AT3G25882	683
AT3G25890	2079
AT3G25900	1477
AT3G25905	757
AT3G25910	1515
AT3G25920	1144
AT3G25930	1163
AT3G25940	661
AT3G25950	1170
AT3G25960	1494
AT3G25970	2238
AT3G25980	1084
AT3G25990	2106
AT3G26000	2386
AT3G26010	1416
AT3G26020	2332
AT3G26030	2525
AT3G26040	1354
AT3G26050	2114
AT3G26060	1114
AT3G26070	1520
AT3G26080	1119
AT3G26085	1366
AT3G26090	1869
AT3G26100	2515
AT3G26110	682
AT3G26115	1631
AT3G26120	2195
AT3G26125	1791
AT3G26130	1656
AT3G26134	364
AT3G26140	1587
AT3G26147	293
AT3G26150	1523
AT3G26160	1524
AT3G26165	1767
AT3G26170	1874
AT3G26180	2004
AT3G26190	1536
AT3G26200	1808
AT3G26210	2189
AT3G26220	1883
AT3G26230	1852
AT3G26235	736
AT3G26240	3305
AT3G26250	1473
AT3G26260	2970
AT3G26265	3532
AT3G26270	1551
AT3G26280	1848
AT3G26290	1974
AT3G26295	1664
AT3G26300	1813
AT3G26310	1660
AT3G26320	1596
AT3G26330	1714
AT3G26340	1253
AT3G26350	1071
AT3G26360	870
AT3G26370	2084
AT3G26380	2258
AT3G26390	501
AT3G26400	2111
AT3G26410	1602
AT3G26420	3180
AT3G26430	3387
AT3G26440	5339
AT3G26445	357
AT3G26450	1024
AT3G26460	880
AT3G26470	1620
AT3G26480	2434
AT3G26483	4664
AT3G26486	316
AT3G26490	2422
AT3G26500	1855
AT3G26510	2402
AT3G26520	1290
AT3G26530	3048
AT3G26539	236
AT3G26540	2111
AT3G26550	2273
AT3G26560	4272
AT3G26570	2384
AT3G26580	1388
AT3G26590	2043
AT3G26600	2457
AT3G26605	483
AT3G26610	1766
AT3G26612	919
AT3G26614	2682
AT3G26616	426
AT3G26618	2168
AT3G26620	409
AT3G26630	1757
AT3G26640	2077
AT3G26650	1752
AT3G26660	383
AT3G26670	2093
AT3G26680	2253
AT3G26690	1093
AT3G26700	2384
AT3G26710	1277
AT3G26720	3475
AT3G26730	2842
AT3G26740	1068
AT3G26742	833
AT3G26744	2238
AT3G26750	2155
AT3G26760	1359
AT3G26770	1202
AT3G26775	1434
AT3G26780	2571
AT3G26782	2225
AT3G26790	1603
AT3G26800	606
AT3G26805	827
AT3G26810	2744
AT3G26812	206
AT3G26813	221
AT3G26815	213
AT3G26816	211
AT3G26818	212
AT3G26819	215
AT3G26820	1905
AT3G26830	1777
AT3G26840	2306
AT3G26850	1461
AT3G26855	763
AT3G26860	826
AT3G26870	393
AT3G26872	378
AT3G26880	714
AT3G26890	3090
AT3G26900	1046
AT3G26910	2489
AT3G26920	1837
AT3G26922	1793
AT3G26930	1449
AT3G26934	1401
AT3G26932	1952
AT3G26935	2088
AT3G26940	1793
AT3G26950	2213
AT3G26960	1550
AT3G26980	1479
AT3G26990	2072
AT3G27000	1676
AT3G27010	1544
AT3G27020	2653
AT3G27025	1651
AT3G27027	459
AT3G27030	660
AT3G27040	1048
AT3G27050	1565
AT3G27060	1692
AT3G27070	1050
AT3G27080	1052
AT3G27090	1546
AT3G27095	2210
AT3G27100	922
AT3G27110	1482
AT3G27120	2068
AT3G27140	738
AT3G27150	1710
AT3G27160	1065
AT3G27170	2836
AT3G27180	1908
AT3G27190	1907
AT3G27200	940
AT3G27210	1220
AT3G27220	2121
AT3G27230	1764
AT3G27240	1530
AT3G27250	1862
AT3G27260	3329
AT3G27270	1137
AT3G27280	1482
AT3G27283	231
AT3G27290	1993
AT3G27300	2097
AT3G27310	1193
AT3G27320	2034
AT3G27321	271
AT3G27325	3912
AT3G27327	4075
AT3G27329	369
AT3G27331	387
AT3G27330	3147
AT3G27340	931
AT3G27350	2399
AT3G27360	1405
AT3G27380	2546
AT3G27390	2243
AT3G27400	1465
AT3G27410	830
AT3G27415	927
AT3G27416	522
AT3G27420	1153
AT3G27425	396
AT3G27430	1598
AT3G27440	1799
AT3G27450	549
AT3G27460	1413
AT3G27470	2588
AT3G27473	2196
AT3G27480	2192
AT3G27490	2277
AT3G27500	2464
AT3G27503	530
AT3G27510	2215
AT3G27520	1128
AT3G27530	3273
AT3G27540	2123
AT3G27550	1905
AT3G27560	1837
AT3G27570	1703
AT3G27580	2568
AT3G27590	588
AT3G27600	942
AT3G27610	1565
AT3G27620	1346
AT3G27630	676
AT3G27640	1827
AT3G27650	999
AT3G27660	1385
AT3G27670	5902
AT3G27680	405
AT3G27690	1430
AT3G27700	3912
AT3G27710	1860
AT3G27720	1482
AT3G27730	3702
AT3G27740	1676
AT3G27750	1067
AT3G27770	1480
AT3G27785	1700
AT3G27810	2827
AT3G27809	450
AT3G27820	1979
AT3G27830	1105
AT3G27831	234
AT3G27835	240
AT3G27840	597
AT3G27850	959
AT3G27860	2339
AT3G27865	92
AT3G27870	4175
AT3G27880	1450
AT3G27883	5382
AT3G27884	716
AT3G27886	889
AT3G27890	898
AT3G27895	274
AT3G27900	971
AT3G27906	2674
AT3G27910	1050
AT3G27920	943
AT3G27925	1779
AT3G27930	1789
AT3G27940	740
AT3G27950	1355
AT3G27960	2716
AT3G27965	575
AT3G27970	1360
AT3G27990	4121
AT3G27980	1494
AT3G27997	1346
AT3G27999	640
AT3G28005	771
AT3G28007	1270
AT3G28010	786
AT3G28020	741
AT3G28030	4777
AT3G28040	3482
AT3G28050	1695
AT3G28060	898
AT3G28070	1421
AT3G28080	1430
AT3G28100	1371
AT3G28110	1065
AT3G28120	207
AT3G28130	1649
AT3G28140	1453
AT3G28150	1580
AT3G28153	5494
AT3G28155	546
AT3G28157	528
AT3G28160	2136
AT3G28170	808
AT3G28180	2619
AT3G28190	339
AT3G28193	129
AT3G28200	1540
AT3G28210	1032
AT3G28216	240
AT3G28220	1588
AT3G28223	1408
AT3G28230	624
AT3G28240	827
AT3G28243	114
AT3G28250	366
AT3G28270	1524
AT3G28280	936
AT3G28290	1672
AT3G28291	180
AT3G28295	510
AT3G28310	312
AT3G28315	4002
AT3G28320	954
AT3G28330	1194
AT3G28340	1739
AT3G28345	4221
AT3G28350	964
AT3G28360	3794
AT3G28370	879
AT3G28380	3766
AT3G28390	3678
AT3G28400	2028
AT3G28410	1398
AT3G28412	1557
AT3G28415	3666
AT3G28420	1086
AT3G28430	3344
AT3G28450	2294
AT3G28455	1850
AT3G28460	1564
AT3G28470	1025
AT3G28480	1326
AT3G28490	1030
AT3G28500	951
AT3G28510	1960
AT3G28520	1437
AT3G28530	78
AT3G28540	2075
AT3G28550	3381
AT3G28560	1496
AT3G28570	1356
AT3G28580	1797
AT3G28590	345
AT3G28600	1600
AT3G28610	1425
AT3G28611	573
AT3G28620	891
AT3G28630	1456
AT3G28640	1515
AT3G28650	2762
AT3G28660	2153
AT3G28670	1912
AT3G28674	177
AT3G28680	601
AT3G28690	2426
AT3G28700	1830
AT3G28705	5297
AT3G28710	1544
AT3G28715	1546
AT3G28720	2459
AT3G28730	2238
AT3G28740	1597
AT3G28750	1348
AT3G28760	1609
AT3G28770	6483
AT3G28780	2391
AT3G28790	2291
AT3G28800	1061
AT3G28810	1639
AT3G28820	1605
AT3G28830	2107
AT3G28840	1575
AT3G28850	2046
AT3G28855	688
AT3G28857	911
AT3G28860	4333
AT3G28865	9302
AT3G28870	1068
AT3G28880	1605
AT3G28890	2293
AT3G28900	1267
AT3G28899	332
AT3G28910	1617
AT3G28915	5080
AT3G28917	1106
AT3G28918	93
AT3G28920	1529
AT3G28923	507
AT3G28925	773
AT3G28930	1003
AT3G28940	1752
AT3G28945	5835
AT3G28950	906
AT3G28955	868
AT3G28956	833
AT3G28958	528
AT3G28960	1318
AT3G28970	1305
AT3G28980	1632
AT3G28985	313
AT3G28990	293
AT3G29000	877
AT3G29010	1222
AT3G29020	1109
AT3G29030	1427
AT3G29032	4692
AT3G29033	504
AT3G29037	403
AT3G29034	872
AT3G29035	1580
AT3G29040	1234
AT3G29050	877
AT3G29060	2874
AT3G29070	790
AT3G29075	1450
AT3G29076	4907
AT3G29077	392
AT3G29078	3646
AT3G29080	1338
AT3G29090	1255
AT3G29100	1568
AT3G29105	536
AT3G29110	1825
AT3G29120	719
AT3G29130	1007
AT3G29140	470
AT3G29150	882
AT3G29152	440
AT3G29153	4501
AT3G29156	4725
AT3G29160	2112
AT3G29170	919
AT3G29175	5149
AT3G29180	2130
AT3G29185	1955
AT3G29187	1007
AT3G29190	1987
AT3G29200	1966
AT3G29205	4902
AT3G29210	1785
AT3G29220	594
AT3G29225	1178
AT3G29230	2626
AT3G29240	1291
AT3G29250	1228
AT3G29252	465
AT3G29255	2121
AT3G29260	812
AT3G29265	711
AT3G29270	1389
AT3G29280	757
AT3G29290	2554
AT3G29300	835
AT3G29305	381
AT3G29310	2179
AT3G29320	3180
AT3G29330	784
AT3G29340	1976
AT3G29350	878
AT3G29360	2005
AT3G29365	841
AT3G29370	840
AT3G29375	1397
AT3G29380	1011
AT3G29385	657
AT3G29390	2049
AT3G29400	2516
AT3G29410	2093
AT3G29420	159
AT3G29430	1454
AT3G29440	406
AT3G29450	1569
AT3G29460	1398
AT3G29470	525
AT3G29480	3805
AT3G29510	4653
AT3G29515	4330
AT3G29520	474
AT3G29525	420
AT3G29540	409
AT3G29545	148
AT3G29550	1320
AT3G29560	363
AT3G29570	984
AT3G29572	1343
AT3G29575	1386
AT3G29577	2410
AT3G29578	1290
AT3G29580	921
AT3G29590	1741
AT3G29595	1207
AT3G29600	495
AT3G29610	420
AT3G29612	1793
AT3G29615	8174
AT3G29618	1355
AT3G29620	669
AT3G29630	1674
AT3G29633	1020
AT3G29634	7191
AT3G29635	1560
AT3G29636	600
AT3G29638	1714
AT3G29639	945
AT3G29640	516
AT3G29641	3223
AT3G29632	513
AT3G29642	1462
AT3G29644	1017
AT3G29643	3701
AT3G29647	525
AT3G29648	2831
AT3G29650	3616
AT3G29660	1179
AT3G29670	1665
AT3G29680	1676
AT3G29690	672
AT3G29695	2445
AT3G29700	399
AT3G29710	2010
AT3G29720	663
AT3G29725	1358
AT3G29727	1792
AT3G29730	2579
AT3G29732	3845
AT3G29734	2847
AT3G29736	1647
AT3G29738	207
AT3G29739	1434
AT3G29740	264
AT3G29750	1266
AT3G29755	3936
AT3G29760	1913
AT3G29762	268
AT3G29763	1518
AT3G29765	1611
AT3G29766	2417
AT3G29764	327
AT3G29788	758
AT3G29767	2672
AT3G29768	2542
AT3G29789	330
AT3G29785	330
AT3G29771	885
AT3G29772	1222
AT3G29773	3455
AT3G29769	3039
AT3G29774	1408
AT3G29770	1963
AT3G29786	588
AT3G29776	4763
AT3G29777	1089
AT3G29778	3080
AT3G29775	4047
AT3G29779	597
AT3G29780	603
AT3G29781	1864
AT3G29783	4070
AT3G29782	4131
AT3G29784	1009
AT3G29787	928
AT3G29790	435
AT3G29791	378
AT3G29792	4506
AT3G29796	1392
AT3G29797	538
AT3G29798	385
AT3G29800	1323
AT3G29805	622
AT3G29810	1706
AT3G29820	1509
AT3G29830	1395
AT3G29970	455
AT3G30110	1772
AT3G30120	3389
AT3G30122	1310
AT3G30145	5111
AT3G30147	942
AT3G30150	555
AT3G30160	838
AT3G30170	3315
AT3G30180	1913
AT3G30183	1260
AT3G30187	990
AT3G30190	792
AT3G30200	1533
AT3G30210	1224
AT3G30211	4059
AT3G30212	1437
AT3G30213	2783
AT3G30214	731
AT3G30216	607
AT3G30218	3489
AT3G30219	5213
AT3G30220	438
AT3G30222	276
AT3G30230	1584
AT3G30235	507
AT3G30240	570
AT3G30245	249
AT3G30247	551
AT3G30250	582
AT3G30260	1285
AT3G30280	1332
AT3G30281	919
AT3G30290	1227
AT3G30300	2631
AT3G30310	342
AT3G30320	2088
AT3G30330	5037
AT3G30335	3615
AT3G30340	1317
AT3G30350	950
AT3G30360	378
AT3G30370	540
AT3G30380	1953
AT3G30390	1962
AT3G30383	409
AT3G30384	350
AT3G30385	449
AT3G30386	348
AT3G30388	345
AT3G30393	4752
AT3G30396	2481
AT3G30400	2563
AT3G30405	5601
AT3G30410	1733
AT3G30411	5073
AT3G30413	4969
AT3G30415	1982
AT3G30416	5515
AT3G30418	5434
AT3G30420	2514
AT3G30430	345
AT3G30433	3040
AT3G30436	1796
AT3G30440	1806
AT3G30450	2403
AT3G30455	1901
AT3G30460	772
AT3G30465	5059
AT3G30470	426
AT3G30480	471
AT3G30490	435
AT3G30500	774
AT3G30505	2017
AT3G30510	99
AT3G30520	1194
AT3G30530	856
AT3G30540	1017
AT3G30550	1530
AT3G30560	4422
AT3G30570	4256
AT3G30580	605
AT3G30582	4696
AT3G30585	1404
AT3G30587	2664
AT3G30590	405
AT3G30600	450
AT3G30610	339
AT3G30620	1293
AT3G30630	2691
AT3G30640	1986
AT3G30645	450
AT3G30650	369
AT3G30655	3019
AT3G30660	234
AT3G30663	1338
AT3G30665	914
AT3G30668	8698
AT3G30670	402
AT3G30680	3903
AT3G30685	1837
AT3G30690	621
AT3G30695	6064
AT3G30700	621
AT3G30703	1740
AT3G30705	108
